"id","listingType","featureGroups","numberOfRooms","price","debtFreePrice","livingArea","totalArea","pricePMsq","city","region","district","postalCode","floor","buildingAge","centrum","hasSauna","hasBalcony","hasParking","hasWalkInCloset","hasStorage","link"
"676075","Kerrostalo","apartment",3,38658.14,49000,76.5,76.5,640.522875816994,"Valkeakoski","Valkeakoski","Sointula","37600",4,49,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/676075'>https://op-koti.fi/kohde/676075</a>"
"518361","Rivitalo","apartment",2,65000,65000,58,58,1120.68965517241,"Savonlinna","Savonlinna","Kerimäki","58200",1,25,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/518361'>https://op-koti.fi/kohde/518361</a>"
"518450","Rivitalo","apartment",3,82000,82000,75,75,1093.33333333333,"Raahe","Raahe","Pattijoki","92140",2,30,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/518450'>https://op-koti.fi/kohde/518450</a>"
"518564","Kerrostalo","apartment",2,23189.17,25000,45,45,555.555555555556,"Kuhmo","Kuhmo","Piilola","88900",1,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518564'>https://op-koti.fi/kohde/518564</a>"
"518540","Paritalo","apartment",3,134000,134000,83,83,1614.4578313253,"Pori","Pori","Toejoki","28200",1,35,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/518540'>https://op-koti.fi/kohde/518540</a>"
"518065","Kerrostalo","apartment",3,89395.63,99000,67,67,1477.61194029851,"Hyvinkää","Hyvinkää","Kirjavatolppa","05830",4,59,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/518065'>https://op-koti.fi/kohde/518065</a>"
"510763","Omakotitalo","apartment",4,108000,108000,103,119.5,903.765690376569,"Kalajoki","Kalajoki","Pirkonsuo","85100",0,40,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/510763'>https://op-koti.fi/kohde/510763</a>"
"511756","Rivitalo","apartment",3,80000,80000,71,71,1126.76056338028,"Tyrnävä","Tyrnävä","Murto","91800",1,30,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/511756'>https://op-koti.fi/kohde/511756</a>"
"512354","Kerrostalo","apartment",2,28321.94,35000,46,46,760.869565217391,"Mikkeli","Mikkeli","Ristiina","52300",0,47,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/512354'>https://op-koti.fi/kohde/512354</a>"
"511096","Omakotitalo","apartment",4,110000,110000,112,200,550,"Rauma","Rauma","Sampaanala","26820",0,59,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/511096'>https://op-koti.fi/kohde/511096</a>"
"518514","Kerrostalo","apartment",3,115293.94,142000,57,57,2491.22807017544,"Pori","Pori","Keskusta","28100",0,59,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518514'>https://op-koti.fi/kohde/518514</a>"
"518482","Kerrostalo","apartment",4,99900,99900,82,82,1218.29268292683,"Rauma","Rauma","Keskusta","26100",1,64,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518482'>https://op-koti.fi/kohde/518482</a>"
"518301","Omakotitalo","apartment",5,238000,238000,148.5,274,868.613138686131,"Valkeakoski","Valkeakoski","Antinniemi","37600",0,35,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/518301'>https://op-koti.fi/kohde/518301</a>"
"518318","Rivitalo","apartment",3,116000,116000,65,65,1784.61538461538,"Janakkala","Janakkala","Turenki","14200",1,16,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/518318'>https://op-koti.fi/kohde/518318</a>"
"518307","Kerrostalo","apartment",3,46891.09,48500,71,71,683.098591549296,"Orivesi","Orivesi","Oriahde","35300",3,49,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518307'>https://op-koti.fi/kohde/518307</a>"
"517705","Paritalo","apartment",4,69000,69000,106,106,650.943396226415,"Orimattila","Orimattila","Keskusta","16300",1,87,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517705'>https://op-koti.fi/kohde/517705</a>"
"518253","Kerrostalo","apartment",2,79000,79000,73,73,1082.19178082192,"Lohja","Lohja","Routio","08350",2,52,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518253'>https://op-koti.fi/kohde/518253</a>"
"510568","Omakotitalo","apartment",5,49500,49500,119,144,343.75,"Säkylä","Säkylä","Vuorenmaa","27860",0,73,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/510568'>https://op-koti.fi/kohde/510568</a>"
"518271","Omakotitalo","apartment",3,65000,65000,88,88,738.636363636364,"Eurajoki","Eurajoki","Sydänmaa","27130",0,75,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518271'>https://op-koti.fi/kohde/518271</a>"
"510353","Kerrostalo","apartment",4,151809.48,155500,87,87,1787.35632183908,"Pori","Pori","Riihiketo","28100",5,62,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/510353'>https://op-koti.fi/kohde/510353</a>"
"510584","Luhtitalo","apartment",2,60000,60000,60,60,1000,"Forssa","Forssa","Linikkala","30100",2,48,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/510584'>https://op-koti.fi/kohde/510584</a>"
"511276","Omakotitalo","apartment",2,38000,38000,60,60,633.333333333333,"Kemi","Kemi","Torvinen","94200",0,76,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/511276'>https://op-koti.fi/kohde/511276</a>"
"510933","Omakotitalo","apartment",5,357000,357000,214,312,1144.23076923077,"Sastamala","Sastamala","Häijää","38420",0,18,0,1,0,0,0,1,"<a href='https://op-koti.fi/kohde/510933'>https://op-koti.fi/kohde/510933</a>"
"510967","Kerrostalo","apartment",4,64980.92,69000,100,100,690,"Kemi","Kemi","Keskusta","94100",3,69,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/510967'>https://op-koti.fi/kohde/510967</a>"
"518406","Rivitalo","apartment",3,55000,55000,72,72,763.888888888889,"Jämsä","Jämsä","Halli","35600",0,49,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518406'>https://op-koti.fi/kohde/518406</a>"
"517821","Rivitalo","apartment",4,133817.48,139000,90,90,1544.44444444444,"Kuopio","Kuopio","Julkula","70260",1,43,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517821'>https://op-koti.fi/kohde/517821</a>"
"518243","Kerrostalo","apartment",1,72000,72000,37.5,37.5,1920,"Hämeenlinna","Hämeenlinna","Keinusaari","13200",4,67,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518243'>https://op-koti.fi/kohde/518243</a>"
"517861","Rivitalo","apartment",3,115000,115000,73,73,1575.34246575342,"Seinäjoki","Seinäjoki","Jouppi","60320",0,39,0,0,0,1,0,0,"<a href='https://op-koti.fi/kohde/517861'>https://op-koti.fi/kohde/517861</a>"
"518378","Omakotitalo","apartment",2,45000,45000,80,80,562.5,"Uusikaupunki","Uusikaupunki","Lokalahti","23450",0,122,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518378'>https://op-koti.fi/kohde/518378</a>"
"517658","Omakotitalo","apartment",4,175000,175000,81,140,1250,"Lahti","Lahti","Kunnas","15340",0,64,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517658'>https://op-koti.fi/kohde/517658</a>"
"518200","Rivitalo","apartment",4,98000,98000,98,98,1000,"Leppävirta","Leppävirta","Kirkonkylä","79100",1,39,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/518200'>https://op-koti.fi/kohde/518200</a>"
"518225","Kerrostalo","apartment",4,157382.52,219000,100,100,2190,"Rauma","Rauma","Keskusta","26100",4,51,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518225'>https://op-koti.fi/kohde/518225</a>"
"500507","Omakotitalo","apartment",3,159000,159000,150,150,1060,"Jokioinen","Jokioinen","Vaulammi","31610",0,77,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/500507'>https://op-koti.fi/kohde/500507</a>"
"517782","Omakotitalo","apartment",3,229000,229000,126,126,1817.46031746032,"Leppävirta","Leppävirta","Konnuslahti","79150",0,46,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517782'>https://op-koti.fi/kohde/517782</a>"
"517979","Rivitalo","apartment",4,152919.95,155000,93,93,1666.66666666667,"Riihimäki","Riihimäki","Hirsimäki","11100",1,43,1,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/517979'>https://op-koti.fi/kohde/517979</a>"
"517916","Kerrostalo","apartment",3,183505,185000,83,83,2228.9156626506,"Oulu","Oulu","Keskusta","90100",3,67,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517916'>https://op-koti.fi/kohde/517916</a>"
"517986","Kerrostalo","apartment",1,81206.97,82000,42,42,1952.38095238095,"Lahti","Lahti","Paavola","15140",2,35,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/517986'>https://op-koti.fi/kohde/517986</a>"
"517197","Omakotitalo","apartment",5,180000,180000,110,140,1285.71428571429,"Nurmijärvi","Nurmijärvi","Rajamäki","05200",0,33,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517197'>https://op-koti.fi/kohde/517197</a>"
"517966","Rivitalo","apartment",2,21197.75,28000,50,50,560,"Savonlinna","Savonlinna","Kerimäki","58200",1,39,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517966'>https://op-koti.fi/kohde/517966</a>"
"517715","Omakotitalo","apartment",5,394000,394000,142.5,169.9,2319.01118304885,"Kokkola","Kokkola","Halkokari","67300",0,7,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/517715'>https://op-koti.fi/kohde/517715</a>"
"517689","Kerrostalo","apartment",2,21000,21000,59,59,355.932203389831,"Pieksämäki","Pieksämäki","Yläristi","76150",2,45,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517689'>https://op-koti.fi/kohde/517689</a>"
"516938","Rivitalo","apartment",3,106525.08,109000,82.5,82.5,1321.21212121212,"Kajaani","Kajaani","Variskangas","87400",1,47,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516938'>https://op-koti.fi/kohde/516938</a>"
"517888","Kerrostalo","apartment",2,13072.31,18900,58.5,58.5,323.076923076923,"Pieksämäki","Pieksämäki","Yläristi","76150",3,57,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517888'>https://op-koti.fi/kohde/517888</a>"
"510224","Paritalo","apartment",3,119000,119000,76,96,1239.58333333333,"Ulvila","Ulvila","Hakanpää","28400",0,44,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/510224'>https://op-koti.fi/kohde/510224</a>"
"517819","Kerrostalo","apartment",1,133500,133500,34,34,3926.47058823529,"Jyväskylä","Jyväskylä","Äijälä","40520",2,5,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517819'>https://op-koti.fi/kohde/517819</a>"
"693045","Kerrostalo","apartment",2,46000,46000,55,55,836.363636363636,"Iisalmi","Iisalmi","Kangas","74120",2,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/693045'>https://op-koti.fi/kohde/693045</a>"
"683232","Omakotitalo","apartment",4,89000,89000,115,143,622.377622377622,"Hankasalmi","Hankasalmi","Kirkonkylä","41520",0,37,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/683232'>https://op-koti.fi/kohde/683232</a>"
"683401","Omakotitalo","apartment",4,174000,174000,115.5,175,994.285714285714,"Somero","Somero","Jaatila","31400",0,32,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/683401'>https://op-koti.fi/kohde/683401</a>"
"517405","Kerrostalo","apartment",2,93116.68,104000,40.5,40.5,2567.9012345679,"Järvenpää","Järvenpää","Kyrölä","04420",3,31,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517405'>https://op-koti.fi/kohde/517405</a>"
"517907","Kerrostalo","apartment",2,53027.8,167000,47.5,47.5,3515.78947368421,"Seinäjoki","Seinäjoki","Itikanmäki","60100",4,3,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/517907'>https://op-koti.fi/kohde/517907</a>"
"517712","Kerrostalo","apartment",2,39000,39000,56.5,56.5,690.265486725664,"Kangasniemi","Kangasniemi","Kangasniemi","51200",3,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517712'>https://op-koti.fi/kohde/517712</a>"
"517248","Kerrostalo","apartment",2,105000,105000,48,48,2187.5,"Vaasa","Vaasa","Palosaari","65200",3,32,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517248'>https://op-koti.fi/kohde/517248</a>"
"505256","Kerrostalo","apartment",4,729965.63,795000,93,93,8548.38709677419,"Helsinki","Etelä-Helsinki","Kamppi","00180",2,97,0,0,0,0,1,0,"<a href='https://op-koti.fi/kohde/505256'>https://op-koti.fi/kohde/505256</a>"
"675173","Kerrostalo","apartment",3,61500,61500,61,61,1008.19672131148,"Äänekoski","Äänekoski","Keskusta","44100",3,41,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/675173'>https://op-koti.fi/kohde/675173</a>"
"676268","Kerrostalo","apartment",1,22342.8,24000,34,34,705.882352941176,"Äänekoski","Äänekoski","Karhunlähde","44150",3,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/676268'>https://op-koti.fi/kohde/676268</a>"
"517264","Kerrostalo","apartment",3,75000,75000,72.5,72.5,1034.48275862069,"Rovaniemi","Rovaniemi","Viirinkangas","96300",1,34,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/517264'>https://op-koti.fi/kohde/517264</a>"
"507888","Omakotitalo","apartment",5,165000,165000,98,120,1375,"Kuopio","Kuopio","Kurkimäki","71480",0,74,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/507888'>https://op-koti.fi/kohde/507888</a>"
"510944","Omakotitalo","apartment",4,42500,42500,75,75,566.666666666667,"Eura","Eura","Sorkkinen","27510",0,67,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/510944'>https://op-koti.fi/kohde/510944</a>"
"501926","Kerrostalo","apartment",2,25000,25000,56.5,56.5,442.477876106195,"Eura","Eura","Kiukainen","27400",2,50,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/501926'>https://op-koti.fi/kohde/501926</a>"
"517627","Omakotitalo","apartment",4,15000,15000,70,97,154.639175257732,"Kemi","Kemi","Peurasaari","94720",0,73,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517627'>https://op-koti.fi/kohde/517627</a>"
"509522","Rivitalo","apartment",3,115000,115000,78,78,1474.35897435897,"Kuopio","Kuopio","Petonen","70820",1,33,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/509522'>https://op-koti.fi/kohde/509522</a>"
"517664","Rivitalo","apartment",3,68934.4,77000,77,77,1000,"Mänttä-Vilppula","Mänttä-Vilppula","Vuohimetsä","35800",0,42,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/517664'>https://op-koti.fi/kohde/517664</a>"
"517807","Rivitalo","apartment",3,90000,95459.79,80.6,80.6,1184.36464019851,"Tervola","Tervola","Tervola","95300",1,51,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517807'>https://op-koti.fi/kohde/517807</a>"
"517053","Kerrostalo","apartment",4,68487.47,93000,95,95,978.947368421053,"Lahti","Lahti","Mukkula","15240",1,57,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/517053'>https://op-koti.fi/kohde/517053</a>"
"517416","Kerrostalo","apartment",2,86000,86000,47.5,47.5,1810.52631578947,"Riihimäki","Riihimäki","Keskusta","11100",3,33,1,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/517416'>https://op-koti.fi/kohde/517416</a>"
"517431","Kerrostalo","apartment",3,132615.16,135000,72,72,1875,"Joensuu","Joensuu","Keskusta","80100",3,66,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/517431'>https://op-koti.fi/kohde/517431</a>"
"517480","Kerrostalo","apartment",4,78033.23,107000,94.5,94.5,1132.27513227513,"Kokkola","Kokkola","Leenala","67200",2,56,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517480'>https://op-koti.fi/kohde/517480</a>"
"509159","Luhtitalo","apartment",2,64571.06,79000,50,50,1580,"Hattula","Hattula","Parola","13720",1,34,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/509159'>https://op-koti.fi/kohde/509159</a>"
"517298","Kerrostalo","apartment",2,48000,48000,56,56,857.142857142857,"Lapinlahti","Lapinlahti","keskusta","73100",1,39,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517298'>https://op-koti.fi/kohde/517298</a>"
"516927","Kerrostalo","apartment",2,239713.81,248000,52.5,52.5,4723.80952380952,"Espoo","Tapiola","Haukilahti","02170",4,59,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516927'>https://op-koti.fi/kohde/516927</a>"
"517753","Omakotitalo","apartment",2,29000,29000,60,70,414.285714285714,"Siikajoki","Siikajoki","Ruukki","92400",0,122,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517753'>https://op-koti.fi/kohde/517753</a>"
"514069","Kerrostalo","apartment",1,42872.93,49900,31.5,31.5,1584.12698412698,"Jyväskylä","Jyväskylä","Lohikoski","40250",3,54,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/514069'>https://op-koti.fi/kohde/514069</a>"
"517628","Rivitalo","apartment",3,109500,109500,73.5,73.5,1489.79591836735,"Iisalmi","Iisalmi","Makkaralahti","74120",1,37,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517628'>https://op-koti.fi/kohde/517628</a>"
"517489","Omakotitalo","apartment",3,55000,55000,82.5,94.5,582.010582010582,"Jyväskylä","Jyväskylä","Tikkakoski","41160",0,80,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/517489'>https://op-koti.fi/kohde/517489</a>"
"517720","Kerrostalo","apartment",4,92200,92200,99,99,931.313131313131,"Rauma","Rauma","Kourujärvi","26660",1,44,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517720'>https://op-koti.fi/kohde/517720</a>"
"517400","Rivitalo","apartment",3,93500,93500,71,71,1316.9014084507,"Iisalmi","Iisalmi","Rohmula","74100",1,53,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517400'>https://op-koti.fi/kohde/517400</a>"
"516367","Kerrostalo","apartment",3,60823.15,79000,69.5,69.5,1136.69064748201,"Vaasa","Vaasa","Suvilahti","65350",1,51,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516367'>https://op-koti.fi/kohde/516367</a>"
"517566","Omakotitalo","apartment",3,65000,65000,100,113,575.221238938053,"Siikajoki","Siikajoki","Luohua","92450",0,36,0,1,0,1,1,0,"<a href='https://op-koti.fi/kohde/517566'>https://op-koti.fi/kohde/517566</a>"
"517588","Kerrostalo","apartment",1,38000,38000,30,30,1266.66666666667,"Pori","Pori","Liinaharja","28610",3,50,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517588'>https://op-koti.fi/kohde/517588</a>"
"516013","Kerrostalo","apartment",1,61428.78,159000,25,25,6360,"Vantaa","Itä-Vantaa","Jokiniemi","01370",3,1,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516013'>https://op-koti.fi/kohde/516013</a>"
"517551","Kerrostalo","apartment",2,37999.24,39900,58.5,58.5,682.051282051282,"Ulvila","Ulvila","Friitala","28400",2,52,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517551'>https://op-koti.fi/kohde/517551</a>"
"517277","Kerrostalo","apartment",2,49000,49000,50.5,50.5,970.29702970297,"Forssa","Forssa","Keskusta","30100",5,50,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517277'>https://op-koti.fi/kohde/517277</a>"
"517130","Kerrostalo","apartment",3,126000,126000,65.5,65.5,1923.6641221374,"Rovaniemi","Rovaniemi","Keskusta","96200",3,55,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/517130'>https://op-koti.fi/kohde/517130</a>"
"517591","Kerrostalo","apartment",3,55000,55000,76.5,76.5,718.954248366013,"Ulvila","Ulvila","Vanhakylä","28450",1,43,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/517591'>https://op-koti.fi/kohde/517591</a>"
"517397","Kerrostalo","apartment",3,95000,95000,73,73,1301.3698630137,"Kajaani","Kajaani","Palokangas","87300",3,54,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517397'>https://op-koti.fi/kohde/517397</a>"
"517535","Kerrostalo","apartment",3,135000,135000,66,66,2045.45454545455,"Pori","Pori","Keskusta","28100",2,24,1,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/517535'>https://op-koti.fi/kohde/517535</a>"
"517537","Kerrostalo","apartment",4,139000,139000,86,86,1616.27906976744,"Rauma","Rauma","Kukonkari","26100",2,70,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517537'>https://op-koti.fi/kohde/517537</a>"
"658072","Omakotitalo","apartment",3,38000,38000,95,115,330.434782608696,"Kemi","Kemi","Ajos","94900",0,61,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/658072'>https://op-koti.fi/kohde/658072</a>"
"517268","Kerrostalo","apartment",2,37554.32,42000,54,54,777.777777777778,"Hausjärvi","Hausjärvi","Oitti","12100",0,59,1,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/517268'>https://op-koti.fi/kohde/517268</a>"
"514093","Omakotitalo","apartment",5,595000,595000,300,468,1271.36752136752,"Tammela","Tammela","Letku","31380",0,34,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/514093'>https://op-koti.fi/kohde/514093</a>"
"517086","Omakotitalo","apartment",1,76000,76000,40,86,883.720930232558,"Sastamala","Sastamala","Raivio","38210",0,104,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517086'>https://op-koti.fi/kohde/517086</a>"
"517460","Kerrostalo","apartment",1,27911.69,33000,30,30,1100,"Forssa","Forssa","Viksberg","30300",6,52,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517460'>https://op-koti.fi/kohde/517460</a>"
"516121","Omakotitalo","apartment",5,129000,129000,126,141,914.893617021277,"Pertunmaa","Pertunmaa","Kuortti","19410",0,30,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516121'>https://op-koti.fi/kohde/516121</a>"
"517140","Kerrostalo","apartment",2,66233.35,69900,56.5,56.5,1237.16814159292,"Jyväskylä","Jyväskylä","Varikko","40340",1,31,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/517140'>https://op-koti.fi/kohde/517140</a>"
"517082","Kerrostalo","apartment",3,118971.33,121000,88,88,1375,"Nousiainen","Nousiainen","Vuorenpää","21270",1,37,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/517082'>https://op-koti.fi/kohde/517082</a>"
"516745","Kerrostalo","apartment",3,92000,92000,71,71,1295.77464788732,"Joensuu","Joensuu","Noljakka","80140",3,35,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516745'>https://op-koti.fi/kohde/516745</a>"
"699291","Omakotitalo","apartment",5,498000,498000,195,329,1513.67781155015,"Kerava","Kerava","Sompio","04200",0,25,0,1,1,1,0,0,"<a href='https://op-koti.fi/kohde/699291'>https://op-koti.fi/kohde/699291</a>"
"515487","Omakotitalo","apartment",5,49000,49000,150,150,326.666666666667,"Pöytyä","Pöytyä","Kyrö","21800",0,72,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515487'>https://op-koti.fi/kohde/515487</a>"
"517281","Kerrostalo","apartment",3,49500,49500,88,88,562.5,"Jämsä","Jämsä","Lukkoila","42100",3,55,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/517281'>https://op-koti.fi/kohde/517281</a>"
"516566","Omakotitalo","apartment",5,139000,139000,99,149.5,929.765886287625,"Joensuu","Joensuu","Karsikko","80260",0,53,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516566'>https://op-koti.fi/kohde/516566</a>"
"517027","Kerrostalo","apartment",4,81353.73,84800,94,94,902.127659574468,"Kuopio","Kuopio","Inkilänmäki","70340",3,50,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517027'>https://op-koti.fi/kohde/517027</a>"
"516395","Kerrostalo","apartment",3,109000,109000,60.3,60.3,1807.62852404643,"Kuopio","Kuopio","Männistö","70500",5,63,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516395'>https://op-koti.fi/kohde/516395</a>"
"516138","Kerrostalo","apartment",2,131000,131000,51,51,2568.62745098039,"Kuopio","Kuopio","Keskusta","70110",6,62,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516138'>https://op-koti.fi/kohde/516138</a>"
"516694","Kerrostalo","apartment",2,48217.42,49500,50,50,990,"Nurmes","Nurmes","Porokylä","75530",1,52,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/516694'>https://op-koti.fi/kohde/516694</a>"
"510476","Kerrostalo","apartment",2,15000,15000,36,36,416.666666666667,"Äänekoski","Äänekoski","Suolahti","44200",2,49,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/510476'>https://op-koti.fi/kohde/510476</a>"
"516949","Omakotitalo","apartment",7,69000,69000,235,268,257.462686567164,"Laukaa","Laukaa","Valkola","41360",0,102,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516949'>https://op-koti.fi/kohde/516949</a>"
"517352","Kerrostalo","apartment",3,28000,28000,76.5,76.5,366.013071895425,"Pori","Pori","Pihlava","28800",1,50,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/517352'>https://op-koti.fi/kohde/517352</a>"
"515621","Kerrostalo","apartment",3,32000,32000,58.5,58.5,547.008547008547,"Pieksämäki","Pieksämäki","Keskusta","76100",6,51,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/515621'>https://op-koti.fi/kohde/515621</a>"
"517172","Kerrostalo","apartment",2,93000,93000,60,60,1550,"Turku","Turku","Nättinummi","20320",2,45,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517172'>https://op-koti.fi/kohde/517172</a>"
"517181","Kerrostalo","apartment",1,79000,79000,35,35,2257.14285714286,"Jyväskylä","Jyväskylä","Keskusta","40100",1,63,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517181'>https://op-koti.fi/kohde/517181</a>"
"517247","Kerrostalo","apartment",4,67656.81,69000,89,89,775.280898876405,"Rauma","Rauma","Merirauma","26200",1,43,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517247'>https://op-koti.fi/kohde/517247</a>"
"516874","Kerrostalo","apartment",3,47097.33,49000,68,68,720.588235294118,"Kuopio","Kuopio","Levänen","70780",3,42,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516874'>https://op-koti.fi/kohde/516874</a>"
"502922","Kerrostalo","apartment",3,73000,107654.82,74,74,1454.79486486486,"Pori","Pori","Herralahti","28360",2,54,0,0,0,0,1,0,"<a href='https://op-koti.fi/kohde/502922'>https://op-koti.fi/kohde/502922</a>"
"516525","Rivitalo","apartment",2,40310.61,84500,60,60,1408.33333333333,"Jokioinen","Jokioinen","Pellilä","31600",1,18,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/516525'>https://op-koti.fi/kohde/516525</a>"
"516797","Kerrostalo","apartment",4,75842.35,78000,88,88,886.363636363636,"Iisalmi","Iisalmi","keskusta","74100",1,49,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516797'>https://op-koti.fi/kohde/516797</a>"
"516148","Kerrostalo","apartment",3,112000,112000,75.5,75.5,1483.44370860927,"Tampere","Etelä","Hervanta","33720",2,44,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/516148'>https://op-koti.fi/kohde/516148</a>"
