id,listingType,floor,numberOfRooms,price,debtFreePrice,city,region,district,postalCode,livingArea,totalArea,buildingAge,centrum,hasSauna,hasBalcony,hasParking,hasWalkInCloset,hasStorageRoom
506379,Kerrostalo,4,2,318000.0,318000.0,Tampere,Keskusta,Tampella,33100,58.5,58.5,19.0,1,1,0,0,0,0
506662,Rivitalo,0,3,71408.28,72000.0,Iisalmi,Iisalmi,Rohmula,74130,68.9,68.9,57.0,0,0,0,0,0,0
506655,Kerrostalo,2,1,98424.62,126000.0,Tuusula,Tuusula,Jokela,05400,33.5,33.5,10.0,0,0,0,0,0,0
505603,Luhtitalo,2,3,22858.11,84000.0,Kuopio,Kuopio,Pitkälahti,70820,62.0,62.0,34.0,0,0,0,0,0,0
506450,Erillistalo,0,5,108000.0,108000.0,Raahe,Raahe,Kylmäniemi,92130,136.0,136.0,39.0,0,1,0,0,0,1
505391,Kerrostalo,3,2,102040.13,105000.0,Mikkeli,Mikkeli,Kaukola,50100,52.5,52.5,58.0,1,0,0,0,0,0
505841,Kerrostalo,1,1,115000.0,115000.0,Seinäjoki,Seinäjoki,Itikanmäki,60100,29.0,29.0,3.0,1,0,0,0,0,0
506320,Rivitalo,1,3,178000.0,178000.0,Hyvinkää,Hyvinkää,Mustamännistö,05820,89.0,89.0,42.0,0,1,0,0,0,0
506277,Kerrostalo,5,2,165000.0,165000.0,Hyvinkää,Hyvinkää,Tapainlinna,05810,45.0,45.0,13.0,0,1,0,0,0,0
505676,Omakotitalo,0,5,298000.0,298000.0,Akaa,Akaa,Toijala / Kurvola,37800,172.0,226.0,12.0,0,1,0,1,0,0
505744,Kerrostalo,5,3,209000.0,209000.0,Seinäjoki,Seinäjoki,Keskusta,60100,68.5,68.5,9.0,1,1,0,0,0,0
690232,Omakotitalo,0,4,195000.0,195000.0,Tornio,Tornio,Keskusta,95400,170.0,170.0,72.0,0,1,0,0,0,0
506422,Rivitalo,1,2,68000.0,68000.0,Sastamala,Sastamala,Sastamala,38210,44.0,44.0,29.0,0,1,0,0,0,0
506208,Omakotitalo,0,4,153000.0,153000.0,Orimattila,Orimattila,Koivula,16300,105.0,130.0,41.0,0,1,0,0,1,0
506407,Kerrostalo,1,2,118263.14,124500.0,Jyväskylä,Jyväskylä,Keskusta,40200,50.5,50.5,61.0,0,0,1,0,0,0
506007,Rivitalo,1,3,33100.33,39000.0,Raahe,Raahe,Kummatti,92150,80.0,80.0,41.0,0,1,0,0,0,0
689443,Omakotitalo,0,4,42000.0,42000.0,Keuruu,Keuruu,Seiponmäki,42700,130.0,145.0,66.0,0,1,0,1,0,0
505892,Kerrostalo,5,3,599000.0,599000.0,Tampere,Keskusta,Keskusta,33200,113.0,113.0,64.0,0,1,1,0,0,0
506046,Omakotitalo,0,4,48000.0,48000.0,Kuopio,Kuopio,Nilsiä,73300,105.0,120.0,51.0,0,1,0,0,1,0
505323,Paritalo,0,4,269000.0,269000.0,Seinäjoki,Seinäjoki,Jouppi,60320,104.5,109.5,8.0,0,1,0,0,0,0
505209,Kerrostalo,5,2,62763.0,125000.0,Kuopio,Kuopio,Lehtoniemi,70840,37.0,37.0,3.0,0,0,0,0,0,0
504620,Kerrostalo,1,2,21000.0,21000.0,Jämsä,Jämsä,Jämsänkoski Puistola,42300,60.0,60.0,40.0,0,0,0,0,0,0
506419,Paritalo,0,4,279000.0,279000.0,Seinäjoki,Seinäjoki,Karhuvuori,60510,112.5,123.1,3.0,0,1,0,0,1,0
505237,Omakotitalo,0,5,229000.0,229000.0,Keuruu,Keuruu,Pohjoislahti,42560,163.5,163.5,21.0,0,1,0,0,0,0
505406,Kerrostalo,2,2,48000.0,48000.0,Orivesi,Orivesi,Eerola,35300,52.5,52.5,40.0,0,0,0,0,0,0
506536,Kerrostalo,3,1,30884.68,35000.0,Kemi,Kemi,Sauvosaari,94100,23.0,23.0,58.0,1,0,0,0,0,0
506179,Kerrostalo,3,2,81000.0,81000.0,Uusikaupunki,Uusikaupunki,Keskusta,23500,69.0,69.0,48.0,0,1,0,0,0,0
505862,Omakotitalo,0,4,169000.0,169000.0,Lohja,Lohja,Routio,08350,90.0,90.0,65.0,0,1,0,0,0,0
504681,Kerrostalo,0,2,35000.0,35000.0,Ruovesi,Ruovesi,Keskusta,34600,62.0,62.0,48.0,0,0,0,0,0,0
506310,Omakotitalo,0,4,75000.0,75000.0,Imatra,Imatra,Virasoja,55700,105.0,137.0,82.0,0,1,0,0,0,0
506013,Kerrostalo,1,3,69000.0,69000.0,Hollola,Hollola,Salpakangas,15870,72.5,72.5,39.0,0,0,1,0,1,0
697343,Kerrostalo,2,2,64860.28,84000.0,Pieksämäki,Pieksämäki,Keskusta,76100,47.5,47.5,12.0,1,1,0,0,0,0
505415,Kerrostalo,2,3,16500.0,16500.0,Leppävirta,Leppävirta,Sorsakoski,79130,70.5,70.5,48.0,0,0,0,0,1,0
503426,Omakotitalo,0,5,129000.0,129000.0,Sastamala,Sastamala,Lousaja,38210,116.0,156.0,52.0,0,0,0,0,0,0
505582,Omakotitalo,0,7,565000.0,565000.0,Kerava,Kerava,Kaleva,04230,199.5,225.0,18.0,0,1,0,0,0,0
505821,Omakotitalo,0,4,72000.0,72000.0,Kärkölä,Kärkölä,Järvelä,16600,75.0,130.0,66.0,0,1,0,0,0,0
696585,Omakotitalo,0,10,50000.0,50000.0,Ikaalinen,Ikaalinen,Mansoniemi,39580,557.3,737.3,101.0,0,1,0,0,0,0
506529,Omakotitalo,0,3,97000.0,97000.0,Kärkölä,Kärkölä,Lappila,16670,95.0,103.5,82.0,0,0,0,0,0,0
506169,Omakotitalo,0,4,145000.0,145000.0,Lappeenranta,Lappeenranta,Pontus,53400,109.0,135.0,33.0,0,1,0,1,0,0
506495,Kerrostalo,2,3,60730.87,65000.0,Kajaani,Kajaani,Lehtikangas,87500,76.0,76.0,49.0,0,0,0,0,0,0
689376,Omakotitalo,0,3,129000.0,129000.0,Riihimäki,Riihimäki,Tienhaara,11130,100.0,207.0,61.0,0,0,0,0,0,0
505824,Rivitalo,1,3,106097.93,134000.0,Hollola,Hollola,Tiilikangas,15880,80.0,80.0,45.0,0,1,0,0,0,0
506270,Kerrostalo,0,4,109900.88,117000.0,Salo,Salo,"Keskusta, Salo",24100,92.0,92.0,57.0,1,0,0,0,0,0
506049,Omakotitalo,0,4,79000.0,79000.0,Salo,Salo,Halikko,24800,115.0,230.0,53.0,0,1,0,0,1,0
697391,Kerrostalo,1,2,25878.51,29000.0,Heinola,Heinola,Jyränkö,18150,57.0,57.0,48.0,0,0,0,0,1,0
501077,Kerrostalo,4,2,196607.55,225000.0,Vantaa,Länsi-Vantaa,Martinlaakso,01620,47.0,47.0,3.0,0,0,1,0,0,0
689618,Kerrostalo,6,2,120392.85,178000.0,Helsinki,Pohjois-Helsinki,Pihlajamäki,00710,55.0,55.0,59.0,0,0,0,0,1,0
505983,Omakotitalo,0,4,289000.0,289000.0,Hollola,Hollola,Kukkila,15270,116.0,149.0,8.0,0,1,0,1,1,1
504495,Omakotitalo,0,6,278000.0,278000.0,Pori,Pori,Uusikoivisto,28130,212.0,242.0,51.0,0,1,0,0,0,0
505981,Rivitalo,0,3,59000.0,59000.0,Mäntyharju,Mäntyharju,Kyttälä,52700,68.0,68.0,45.0,0,1,0,0,0,0
505854,Kerrostalo,2,2,109000.0,109000.0,Vantaa,Itä-Vantaa,Havukoski,01360,61.0,61.0,48.0,0,0,0,0,0,0
505124,Omakotitalo,0,5,287000.0,287000.0,Lappeenranta,Lappeenranta,Uus-Lavola,53850,134.0,165.0,22.0,0,1,0,0,0,0
505753,Kerrostalo,1,2,168064.73,175000.0,Raasepori,Raasepori,Tammisaari,10600,56.0,56.0,64.0,0,0,0,0,0,0
505270,Kerrostalo,2,4,239000.0,239000.0,Nurmijärvi,Nurmijärvi,Klaukkala,01800,101.0,101.0,21.0,0,1,0,0,0,0
506057,Kerrostalo,2,2,179000.0,179000.0,Seinäjoki,Seinäjoki,Marttila,60100,50.0,50.0,5.0,1,1,0,0,0,0
505835,Rivitalo,1,2,48000.0,48000.0,Sastamala,Sastamala,Kiikka,38300,63.0,63.0,43.0,0,1,0,0,0,0
505687,Kerrostalo,2,2,26032.31,29500.0,Heinola,Heinola,Mustikkahaka,18200,58.0,58.0,49.0,0,0,1,0,0,0
505509,Kerrostalo,2,3,72863.01,75000.0,Lempäälä,Lempäälä,Harakkala,37500,74.0,74.0,45.0,0,0,1,0,0,0
505264,Kerrostalo,6,2,159000.0,159000.0,Mikkeli,Mikkeli,Lehmuskylä,50130,53.0,53.0,10.0,0,1,0,0,0,0
506486,Omakotitalo,0,5,98000.0,98000.0,Eura,Eura,Kauttua,27500,125.0,300.0,75.0,0,0,0,0,0,0
506326,Kerrostalo,5,3,109000.0,109000.0,Kemi,Kemi,Sauvosaari,94100,59.0,59.0,21.0,1,1,0,0,0,0
505152,Kerrostalo,2,3,20000.0,20000.0,Kemi,Kemi,Rytikari,94830,70.0,70.0,49.0,0,0,0,0,0,0
505440,Rivitalo,1,2,59000.0,59000.0,Keminmaa,Keminmaa,Keskusta,94400,72.0,72.0,46.0,0,1,0,0,0,0
506499,Rivitalo,0,3,24405.15,35000.0,Kuhmo,Kuhmo,405 Korpisalmi,88900,82.5,82.5,42.0,0,1,0,0,0,0
505569,Kerrostalo,5,3,179000.0,179000.0,Kouvola,Kouvola,Keskusta,45100,93.0,93.0,33.0,1,1,0,0,1,1
697420,Kerrostalo,3,3,42002.0,53000.0,Jyväskylä,Jyväskylä,Kangaslampi,40340,76.5,76.5,47.0,0,0,0,0,1,0
505122,Paritalo,0,4,119000.0,119000.0,Tampere,Etelä,Härmälä,33900,90.0,135.0,84.0,0,1,0,0,0,0
505583,Kerrostalo,2,2,41000.0,41000.0,Sastamala,Sastamala,Meskala,32740,59.5,59.5,42.0,0,0,0,0,0,0
506233,Omakotitalo,0,4,99000.0,99000.0,Urjala,Urjala,Huhti,31700,119.0,139.0,46.0,0,1,0,0,0,0
683344,Kerrostalo,5,2,58000.0,58000.0,Rauma,Rauma,Nummi,26100,56.0,56.0,48.0,1,0,0,0,0,0
504718,Omakotitalo,0,4,79000.0,79000.0,Salo,Salo,Särkisalo,25640,84.0,100.0,85.0,0,0,0,0,0,0
689434,Rivitalo,1,2,59000.0,59000.0,Pöytyä,Pöytyä,Yläne,21900,57.5,57.5,42.0,0,1,0,1,1,1
654458,Kerrostalo,3,1,28000.0,28000.0,Kotka,Kotka,Karhuvuori,48350,31.3,31.3,50.0,0,0,0,0,0,0
505489,Omakotitalo,0,4,398000.0,398000.0,Kangasala,Kangasala,Saarikylät,36570,130.0,140.0,62.0,0,0,0,0,0,0
699108,Kerrostalo,2,3,115315.37,214000.0,Mikkeli,Mikkeli,Keskusta,50100,72.5,72.5,4.0,1,1,0,0,0,0
505669,Kerrostalo,1,3,189000.0,189000.0,Vantaa,Länsi-Vantaa,Kaivoksela,01610,67.0,67.0,56.0,0,0,0,0,0,0
505722,Omakotitalo,0,3,39000.0,39000.0,Imatra,Imatra,Meltola,55100,80.0,104.0,68.0,1,1,0,0,0,0
697510,Paritalo,0,4,127000.0,127000.0,Pori,Pori,Pietniemi,28660,90.0,105.0,46.0,0,1,0,0,0,0
503059,Omakotitalo,0,5,395000.0,395000.0,Keuruu,Keuruu,Ketvelniemi,42700,132.0,170.5,8.0,0,1,0,0,0,0
689155,Kerrostalo,3,2,75000.0,75000.0,Jämsä,Jämsä,Keskusta,42100,42.0,42.0,16.0,1,0,1,0,0,0
505247,Omakotitalo,0,6,179000.0,179000.0,Kuopio,Kuopio,Niirala,70620,156.0,179.0,68.0,0,0,0,0,1,0
506279,Rivitalo,1,2,49000.0,49000.0,Jokioinen,Jokioinen,Pellilä,31600,55.5,55.5,60.0,0,1,0,0,0,0
506047,Kerrostalo,4,1,29900.0,29900.0,Pori,Pori,Pihlava,28800,38.0,38.0,49.0,0,0,0,0,0,0
504757,Rivitalo,0,2,65359.0,68000.0,Jämsä,Jämsä,Ahopelto,42100,45.0,45.0,22.0,1,1,0,1,0,1
697635,Kerrostalo,3,2,78000.0,78000.0,Kokkola,Kokkola,Keskusta,67100,86.0,86.0,40.0,1,0,0,0,0,0
504180,Omakotitalo,0,6,295000.0,295000.0,Kuopio,Kuopio,Niirala,70620,140.0,180.0,72.0,0,1,0,0,1,0
505373,Kerrostalo,5,3,132000.0,132000.0,Sastamala,Sastamala,Keskusta,38200,67.5,67.5,50.0,0,0,1,0,1,0
504884,Rivitalo,1,2,126000.0,126000.0,Ähtäri,Ähtäri,Keskusta,63700,52.0,52.0,2.0,0,1,0,1,0,0
697211,Kerrostalo,2,3,212000.0,212000.0,Iisalmi,Iisalmi,keskusta,74100,123.0,123.0,31.0,1,1,0,0,0,0
506298,Rivitalo,1,4,39500.0,39500.0,Raahe,Raahe,Vihanti,86400,98.3,98.3,53.0,0,0,0,0,0,0
506409,Kerrostalo,7,2,57209.79,59000.0,Pori,Pori,Koivula,28360,54.0,54.0,49.0,0,0,0,0,0,0
504706,Kerrostalo,2,2,123000.0,123000.0,Joensuu,Joensuu,Keskusta,80100,53.5,53.5,57.0,1,0,0,0,0,0
506389,Omakotitalo,0,4,468000.0,468000.0,Rauma,Rauma,Pirttialho,26100,166.0,185.0,9.0,1,1,0,0,0,0
505806,Rivitalo,1,3,185000.0,185000.0,Kuopio,Kuopio,Itkonniemi,70500,114.0,114.0,91.0,0,1,0,0,0,0
505740,Kerrostalo,1,2,24388.15,31500.0,Äänekoski,Äänekoski,Kierälahti,44100,51.0,51.0,34.0,1,0,0,0,0,0
506394,Omakotitalo,0,5,225000.0,225000.0,Pori,Pori,Noormarkku,29600,140.0,170.0,116.0,0,1,0,0,0,0
505086,Omakotitalo,0,6,420000.0,420000.0,Valkeakoski,Valkeakoski,Lintula,37630,216.0,274.0,13.0,0,1,0,0,0,0
505348,Kerrostalo,4,2,63227.54,67000.0,Jyväskylä,Jyväskylä,Pupuhuhta,40340,65.0,65.0,41.0,0,1,0,0,0,0
506333,Kerrostalo,1,1,30017.89,35000.0,Kemi,Kemi,Sauvosaari,94100,21.5,21.5,54.0,1,0,1,0,0,0
695667,Kerrostalo,1,1,31506.0,32000.0,Pieksämäki,Pieksämäki,Keskusta,76100,32.5,32.5,31.0,1,1,0,0,0,0
689475,Kerrostalo,2,2,30000.0,30000.0,Janakkala,Janakkala,Turenki,14200,57.5,87.5,59.0,0,0,1,0,0,0
505769,Omakotitalo,0,6,189000.0,189000.0,Taivassalo,Taivassalo,Taivassalo,23310,223.2,337.8,47.0,0,1,0,1,0,0
504280,Kerrostalo,2,1,70500.0,70500.0,Pori,Pori,Keskusta,28100,25.0,25.0,81.0,1,0,0,0,0,0
694707,Omakotitalo,0,4,70000.0,70000.0,Juva,Juva,Poikola,51900,140.0,165.0,43.0,0,1,0,0,0,0
506328,Kerrostalo,1,2,95000.0,95000.0,Pori,Pori,Riihiketo,28130,57.0,57.0,69.0,0,0,0,0,0,0
505591,Rivitalo,1,3,119555.08,122000.0,Rauma,Rauma,Ota,26100,38.0,64.5,122.0,1,1,0,0,0,0
505533,Kerrostalo,2,2,67411.09,75000.0,Kuopio,Kuopio,Itkonniemi,70500,59.0,59.0,45.0,0,0,0,0,0,0
505362,Kerrostalo,2,1,44951.1,54000.0,Lahti,Lahti,Metsäpelto,15200,30.5,30.5,57.0,0,0,1,0,1,0
504368,Kerrostalo,1,2,43171.04,51500.0,Lahti,Lahti,Metsäkangas,15830,57.5,57.5,48.0,0,0,0,0,0,0
505250,Rivitalo,1,4,79000.0,79000.0,Keuruu,Keuruu,Kivelä,42700,85.0,85.0,48.0,0,1,0,0,0,0
505889,Rivitalo,0,2,72000.0,72000.0,Somero,Somero,Pappila,31400,60.0,60.0,36.0,0,1,0,0,0,0
505418,Kerrostalo,1,2,88000.0,88000.0,Kemi,Kemi,Ruutti,94100,52.0,52.0,31.0,1,1,0,0,0,0
505090,Kerrostalo,2,2,119000.0,119000.0,Vantaa,Länsi-Vantaa,Myyrmäki,01600,56.0,56.0,49.0,0,0,0,0,0,0
500211,Kerrostalo,3,3,139000.0,139000.0,Pieksämäki,Pieksämäki,Keskusta,76100,75.0,75.0,14.0,1,1,0,0,0,0
697189,Rivitalo,1,3,66000.0,66000.0,Pieksämäki,Pieksämäki,Vilj.tien alue,76130,75.0,75.0,32.0,0,1,0,0,0,0
506299,Rivitalo,1,1,34000.0,34000.0,Kouvola,Kouvola,Jaala,47710,40.0,40.0,36.0,0,1,0,1,1,1
506098,Kerrostalo,3,3,84259.68,96500.0,Hyvinkää,Hyvinkää,Vieremä,05900,77.0,77.0,45.0,0,0,0,0,0,0
506029,Rivitalo,0,4,165000.0,165000.0,Lappeenranta,Lappeenranta,Pulp,54120,103.0,103.0,20.0,0,1,0,0,0,0
505272,Rivitalo,1,3,129000.0,129000.0,Kuopio,Kuopio,Julkula,70260,79.5,79.5,43.0,0,1,0,0,0,0
505826,Rivitalo,0,2,48000.0,48000.0,Ruovesi,Ruovesi,Keskusta,34600,64.5,64.5,40.0,0,1,0,0,0,0
505578,Kerrostalo,4,2,74000.0,74000.0,Kuopio,Kuopio,Männistö,70500,48.0,48.0,50.0,0,0,0,0,0,0
505813,Kerrostalo,2,3,38461.26,39500.0,Äänekoski,Äänekoski,Suolahti,44200,74.0,74.0,36.0,0,0,0,0,0,0
505110,Kerrostalo,2,2,39000.0,39000.0,Heinola,Heinola,Mustikkahaka,18200,58.0,58.0,48.0,0,0,1,0,0,0
640820,Kerrostalo,3,2,18370.38,21900.0,Äänekoski,Äänekoski,Suolahti,44200,58.0,58.0,45.0,0,0,0,0,0,0
690179,Rivitalo,1,2,129500.0,129500.0,Janakkala,Janakkala,Turenki,14200,63.5,63.5,17.0,0,1,0,0,0,0
506147,Kerrostalo,5,3,59000.0,59000.0,Kuopio,Kuopio,Rypysuo,70280,79.5,79.5,45.0,0,0,0,0,0,0
505673,Paritalo,0,3,169000.0,169000.0,Iisalmi,Iisalmi,keskusta,74100,96.0,96.0,29.0,1,1,0,0,0,0
505898,Kerrostalo,3,4,79000.0,79000.0,Kouvola,Kouvola,Kangas,45100,81.0,81.0,60.0,1,0,1,0,0,0
505375,Kerrostalo,3,2,50000.0,50000.0,Iisalmi,Iisalmi,keskusta,74100,47.5,47.5,64.0,1,0,0,0,0,0
502829,Kerrostalo,4,1,18796.66,24000.0,Pieksämäki,Pieksämäki,Keskusta,76100,40.0,40.0,71.0,1,0,0,0,0,0
505681,Omakotitalo,0,4,75000.0,75000.0,Kemi,Kemi,Takajärvi,94700,95.0,137.5,44.0,0,0,0,0,0,0
505407,Rivitalo,0,2,68390.89,70000.0,Somero,Somero,Joensuu,31400,62.5,62.5,32.0,0,1,0,0,1,0
506090,Rivitalo,1,3,113274.58,115000.0,Rauma,Rauma,Kourujärvi,26660,81.0,81.0,47.0,0,1,0,0,0,0
505752,Kerrostalo,0,5,173000.0,173000.0,Pori,Pori,Keskusta,28100,133.0,133.0,66.0,1,0,0,0,0,0
506096,Omakotitalo,0,4,64000.0,64000.0,Kajaani,Kajaani,Laajankangas,87500,116.5,174.5,45.0,0,1,0,1,0,0
505793,Kerrostalo,3,3,41114.53,43000.0,Nurmes,Nurmes,Keskusta,75500,50.0,50.0,67.0,0,0,0,0,0,0
505542,Omakotitalo,0,4,139900.0,139900.0,Akaa,Akaa,Viiala / Koivisto,37830,92.5,113.7,30.0,0,1,0,0,0,0
506129,Kerrostalo,0,3,67965.18,70000.0,Pori,Pori,Koivula,28360,71.0,71.0,49.0,0,0,0,0,1,0
505101,Rivitalo,1,2,24000.0,24000.0,Kuopio,Kuopio,Juankoski,73500,57.0,57.0,46.0,0,0,0,0,0,0
502502,Kerrostalo,0,3,110714.51,113000.0,Nurmijärvi,Nurmijärvi,Klaukkala,01800,71.0,71.0,46.0,0,0,0,0,0,0
506160,Omakotitalo,0,3,128000.0,128000.0,Orimattila,Orimattila,Artjärvi,16200,98.5,123.5,32.0,0,1,0,0,0,0
505948,Kerrostalo,2,2,78000.0,81802.34,Heinola,Heinola,Keskusta,18100,48.5,48.5,31.0,1,0,1,0,0,0
505622,Kerrostalo,8,4,545000.0,545000.0,Lappeenranta,Lappeenranta,Leiri,53600,114.0,114.0,12.0,0,1,1,0,0,0
505268,Kerrostalo,2,1,73000.0,73000.0,Seinäjoki,Seinäjoki,Huhtala,60220,32.0,32.0,41.0,0,0,0,0,0,0
505188,Rivitalo,1,4,59000.0,59000.0,Lemi,Lemi,Huttula,54820,110.0,110.0,31.0,0,1,0,0,0,0
504863,Kerrostalo,2,3,133902.75,135000.0,Joensuu,Joensuu,Keskusta,80100,65.0,65.0,58.0,1,0,0,0,0,0
500594,Rivitalo,2,2,13445.5,25000.0,Keminmaa,Keminmaa,Keminmaa,94400,57.0,57.0,56.0,0,0,0,0,0,0
695771,Rivitalo,0,1,25000.0,25000.0,Mäntyharju,Mäntyharju,Mäntyharju,52700,48.0,48.0,50.0,0,0,0,0,0,0
506080,Omakotitalo,0,4,549000.0,549000.0,Lempäälä,Lempäälä,Lippo,37500,146.0,166.0,16.0,0,1,1,0,1,0
504659,Omakotitalo,0,6,490000.0,490000.0,Vantaa,Länsi-Vantaa,Linnainen,01640,168.0,193.0,27.0,0,0,0,0,0,0
506019,Rivitalo,1,4,247000.0,247000.0,Tampere,Länsi,Rahola,33300,85.0,85.0,8.0,0,1,0,0,0,0
504000,Luhtitalo,3,3,215625.11,218000.0,Helsinki,Länsi-Helsinki,Malminkartano,00410,75.0,75.0,36.0,0,0,0,0,0,0
505869,Erillistalo,0,4,120308.0,127000.0,Salo,Salo,Valhoja,24260,107.0,114.0,37.0,0,1,0,0,0,0
697088,Omakotitalo,0,4,149000.0,149000.0,Hämeenlinna,Hämeenlinna,Iittala,14500,103.0,117.0,40.0,0,1,0,1,0,0
505221,Rivitalo,1,5,132707.92,138000.0,Orimattila,Orimattila,Artjärvi,16200,125.5,130.5,28.0,0,1,0,0,0,0
504122,Omakotitalo,0,5,239000.0,239000.0,Järvenpää,Järvenpää,Pajala,04410,161.0,198.0,48.0,0,1,0,1,0,1
699638,Kerrostalo,2,3,90475.27,259000.0,Helsinki,Pohjois-Helsinki,Alppikylä,00770,55.5,55.5,3.0,0,0,0,0,0,0
697386,Kerrostalo,2,3,65000.0,65000.0,Akaa,Akaa,Toijala / Nahkiala,37800,73.0,73.0,42.0,0,0,0,0,1,0
505775,Omakotitalo,0,4,139000.0,139000.0,Hämeenlinna,Hämeenlinna,Hauho,14700,108.0,132.0,33.0,0,1,0,1,0,0
505619,Rivitalo,1,2,58000.0,58000.0,Siikajoki,Siikajoki,Ruukki,92400,63.0,63.0,35.0,0,1,0,0,0,0
504923,Kerrostalo,2,1,32749.69,86000.0,Jyväskylä,Jyväskylä,Kortepohja,40740,26.5,26.5,5.0,0,0,0,0,0,0
677190,Kerrostalo,0,3,19000.0,19000.0,Jämsä,Jämsä,Jämsänkoski Puistola,42300,76.0,76.0,45.0,0,0,1,0,0,0
506053,Kerrostalo,3,3,249000.0,249000.0,Jyväskylä,Jyväskylä,Taulumäki,40200,66.5,66.5,5.0,0,1,0,0,0,0
640753,Kerrostalo,5,3,24275.16,38000.0,Forssa,Forssa,Haudankorva,30300,67.5,67.5,56.0,0,0,0,0,0,0
694671,Kerrostalo,1,3,26423.0,36000.0,Savonlinna,Savonlinna,Haka-alue,57220,75.0,75.0,53.0,0,0,0,0,0,0
506068,Kerrostalo,2,2,73000.0,98500.0,Rauma,Rauma,Polari,26100,55.0,55.0,49.0,1,0,0,0,0,0
505210,Kerrostalo,1,3,69092.15,165000.0,Kuopio,Kuopio,Lehtoniemi,70840,59.0,59.0,3.0,0,1,0,0,0,0
504871,Omakotitalo,0,4,185000.0,185000.0,Lappeenranta,Lappeenranta,Uus-Lavola,53850,126.0,177.0,35.0,0,1,0,0,0,0
699237,Rivitalo,1,1,35357.04,39000.0,Kontiolahti,Kontiolahti,Kirkonkylä,81100,34.0,34.0,47.0,1,0,0,0,0,0
671657,Kerrostalo,4,3,37900.0,37900.0,Kankaanpää,Kankaanpää,Myllymäki,38710,65.0,65.0,48.0,0,0,0,0,1,0
680258,Kerrostalo,2,1,19000.0,19000.0,Jämsä,Jämsä,Jämsänkoski keskusta,42300,32.0,32.0,54.0,0,0,0,0,0,0
697003,Kerrostalo,5,3,239000.0,239000.0,Jyväskylä,Jyväskylä,Kortepohja,40740,74.5,74.5,7.0,0,1,0,0,0,0
505239,Omakotitalo,0,3,129000.0,129000.0,Inkoo,Inkoo,Inkoo,10250,82.0,102.0,50.0,0,0,0,0,0,0
505294,Kerrostalo,1,2,161500.0,161500.0,Kuopio,Kuopio,Keskusta,70100,40.5,40.5,10.0,1,1,0,0,0,0
696992,Omakotitalo,0,4,69000.0,69000.0,Kouvola,Kouvola,Myllykoski,46800,116.0,186.0,65.0,0,1,0,0,0,0
505477,Omakotitalo,0,3,515000.0,515000.0,Inkoo,Inkoo,Barösund,10270,85.2,90.4,18.0,0,1,0,0,0,0
695750,Rivitalo,1,3,89000.0,89000.0,Pieksämäki,Pieksämäki,Keskusta,76100,79.5,79.5,40.0,1,1,0,0,0,0
502802,Omakotitalo,0,4,149000.0,149000.0,Haapavesi,Haapavesi,Keskusta,86600,98.5,129.2,37.0,0,1,0,1,1,1
505037,Omakotitalo,0,5,289000.0,289000.0,Paimio,Paimio,Keskusta,21530,121.5,121.5,0.0,0,1,0,0,0,0
696999,Kerrostalo,3,2,107888.37,133000.0,Kerava,Kerava,Untola,04200,56.0,56.0,43.0,0,0,0,0,0,0
505521,Kerrostalo,4,3,69000.0,69000.0,Forssa,Forssa,Korkeavaha,30100,71.0,71.0,48.0,1,0,0,0,0,0
689208,Kerrostalo,1,1,26100.0,27000.0,Pori,Pori,Pormestarinluoto,28190,33.5,33.5,48.0,0,0,0,0,0,0
697061,Kerrostalo,1,3,73863.91,94500.0,Jyväskylä,Jyväskylä,"Palokka, Pappilanrinne",40270,73.0,73.0,42.0,0,0,0,0,0,0
505986,Rivitalo,1,3,129000.0,129000.0,Humppila,Humppila,Keskusta,31640,75.5,75.5,5.0,0,1,0,1,0,1
504734,Rivitalo,1,3,210000.0,210000.0,Jyväskylä,Jyväskylä,Heinämäki,40250,84.5,84.5,15.0,0,1,0,0,0,0
505256,Kerrostalo,2,4,764965.63,830000.0,Helsinki,Etelä-Helsinki,Kamppi,00180,93.0,93.0,96.0,0,0,0,0,0,0
504716,Omakotitalo,0,4,129000.0,129000.0,Kuopio,Kuopio,Julkula,70260,113.0,128.0,72.0,0,1,0,0,0,0
505540,Omakotitalo,0,5,205000.0,205000.0,Tornio,Tornio,Kirkonmäki,95450,178.5,198.5,31.0,0,1,0,0,0,0
505079,Kerrostalo,3,3,64405.21,67000.0,Tornio,Tornio,Keskusta,95400,71.0,71.0,52.0,0,0,1,0,0,0
505715,Omakotitalo,0,4,190000.0,190000.0,Hyvinkää,Hyvinkää,Ahdenkallio,05820,128.0,256.0,47.0,0,0,0,0,1,0
505833,Omakotitalo,0,3,20000.0,20000.0,Lieto,Lieto,Tarvasjoki,21450,64.0,64.0,76.0,0,0,0,0,0,0
505490,Kerrostalo,3,2,259000.0,259000.0,Helsinki,Pohjois-Helsinki,Latokartano,00790,47.5,47.5,6.0,0,0,0,0,0,0
505414,Omakotitalo,0,5,275000.0,275000.0,Seinäjoki,Seinäjoki,Halkosaari,60560,161.2,261.2,12.0,0,1,0,0,0,0
633493,Omakotitalo,0,4,145000.0,145000.0,Asikkala,Asikkala,Vääksy,17200,160.0,210.0,41.0,0,1,0,1,0,1
505478,Omakotitalo,0,4,135000.0,135000.0,Laitila,Laitila,Hartikkala,23800,94.0,220.0,53.0,0,1,0,1,0,0
